timestamp,feed_grade_pct,spiral_speed_rpm,wash_water_m3h,feed_density_pct_solids,spiral_concentrate_grade_pct,spiral_tailings_grade_pct,spiral_recovery,magnetic_intensity_t,belt_speed_ms,final_concentrate_grade_pct,overall_recovery,ore_type
2020-01-19 16:00:00,25.39,219.0,1.0,19.2,48.0,2.34,0.9,0.84,1.13,48.0,0.59,oxide
2020-01-19 18:00:00,33.57,219.0,1.23,23.5,48.0,2.08,0.9,1.3,1.05,48.0,0.676,oxide
2020-01-19 20:00:00,29.71,202.0,1.11,21.8,48.0,2.73,0.9,1.22,1.1,48.0,0.66,oxide
2020-01-19 22:00:00,29.14,180.0,0.88,16.1,48.0,3.17,0.9,0.92,1.18,48.0,0.672,carbonate
2020-01-20 00:00:00,40.26,201.0,1.34,15.8,48.0,2.65,0.847,1.49,0.96,48.0,0.669,oxide
2020-01-20 02:00:00,35.84,181.0,1.32,20.3,48.0,1.95,0.9,1.35,0.83,48.0,0.685,oxide
2020-01-20 04:00:00,38.64,207.0,1.04,22.8,48.0,1.97,0.9,1.39,0.83,48.0,0.769,carbonate
2020-01-20 06:00:00,39.29,212.0,1.04,17.2,48.0,0.79,0.9,1.0,1.18,48.0,0.62,oxide
2020-01-20 08:00:00,37.62,206.0,0.99,17.2,48.0,3.57,0.827,1.19,1.09,48.0,0.602,oxide
2020-01-20 10:00:00,36.39,192.0,1.37,17.1,48.0,2.35,0.9,1.27,0.8,48.0,0.746,silicate
2020-01-20 12:00:00,30.39,180.0,1.06,21.2,48.0,2.59,0.9,1.01,0.83,48.0,0.691,carbonate
2020-01-20 14:00:00,23.1,211.0,1.1,20.8,48.0,2.3,0.9,1.44,0.99,48.0,0.779,carbonate
2020-01-20 16:00:00,45.1,184.0,1.39,16.7,48.0,1.63,0.823,1.35,0.83,48.0,0.627,oxide
2020-01-20 18:00:00,36.43,210.0,1.18,15.3,48.0,2.85,0.9,1.24,0.91,48.0,0.666,oxide
2020-01-20 20:00:00,28.55,208.0,1.22,17.4,48.0,2.34,0.9,1.12,0.97,48.0,0.714,carbonate
2020-01-20 22:00:00,36.29,219.0,1.48,20.6,48.0,3.19,0.877,0.86,1.18,48.0,0.643,silicate
2020-01-21 00:00:00,46.41,182.0,0.88,22.3,48.0,2.89,0.742,1.32,0.89,48.0,0.561,oxide
2020-01-21 02:00:00,26.81,191.0,0.98,22.4,48.0,0.76,0.9,1.08,1.2,48.0,0.634,oxide
2020-01-21 04:00:00,52.0,190.0,1.04,15.2,48.0,1.85,0.715,1.37,0.83,48.0,0.547,oxide
2020-01-21 06:00:00,51.42,211.0,1.1,23.6,48.0,2.7,0.689,1.4,1.06,48.0,0.531,oxide
2020-01-21 08:00:00,52.0,220.0,1.0,17.9,48.0,4.49,0.615,0.95,1.13,48.0,0.465,carbonate
2020-01-21 10:00:00,32.8,185.0,1.17,24.2,48.0,2.79,0.9,1.4,1.18,48.0,0.694,oxide
2020-01-21 12:00:00,25.17,205.0,0.91,20.9,48.0,2.37,0.9,0.99,1.16,48.0,0.687,carbonate
2020-01-21 14:00:00,52.0,185.0,1.47,15.5,48.0,2.88,0.676,1.44,0.94,48.0,0.586,silicate
2020-01-21 16:00:00,39.58,181.0,0.9,24.7,48.0,2.4,0.875,0.82,1.2,48.0,0.57,oxide
2020-01-21 18:00:00,52.0,193.0,1.11,20.2,48.0,2.92,0.674,1.3,1.09,48.0,0.507,oxide
2020-01-21 20:00:00,46.86,181.0,1.14,18.9,48.0,2.75,0.743,1.5,1.01,48.0,0.654,silicate
2020-01-21 22:00:00,32.55,193.0,1.24,20.7,48.0,1.14,0.9,1.46,0.91,48.0,0.784,carbonate
2020-01-22 00:00:00,27.64,213.0,1.44,20.1,48.0,1.11,0.9,1.38,1.0,48.0,0.767,silicate
2020-01-22 02:00:00,52.0,202.0,1.35,22.7,48.0,2.32,0.697,1.18,1.14,48.0,0.506,oxide
2020-01-22 04:00:00,29.65,213.0,1.0,23.6,48.0,1.9,0.9,1.47,1.18,48.0,0.708,oxide
2020-01-22 06:00:00,44.18,194.0,1.41,17.7,48.0,2.63,0.786,1.07,1.1,48.0,0.554,oxide
2020-01-22 08:00:00,24.9,208.0,1.37,17.3,48.0,1.8,0.9,0.96,1.1,48.0,0.681,carbonate
2020-01-22 10:00:00,30.96,195.0,1.49,15.6,48.0,1.45,0.9,1.21,0.91,48.0,0.66,oxide
2020-01-22 12:00:00,52.0,200.0,0.85,23.8,48.0,1.04,0.745,0.88,1.08,48.0,0.55,carbonate
2020-01-22 14:00:00,37.43,215.0,1.34,19.4,48.0,2.02,0.9,1.48,0.98,48.0,0.709,oxide
2020-01-22 16:00:00,52.0,201.0,1.3,18.5,48.0,2.41,0.694,1.38,1.09,48.0,0.591,silicate
2020-01-22 18:00:00,41.51,181.0,1.24,19.8,48.0,4.3,0.728,1.11,0.99,48.0,0.518,oxide
2020-01-22 20:00:00,47.1,214.0,1.38,24.7,48.0,3.12,0.723,1.17,0.96,48.0,0.524,oxide
2020-01-22 22:00:00,52.0,199.0,1.4,22.0,48.0,1.04,0.745,1.32,1.15,48.0,0.562,oxide
2020-01-23 00:00:00,42.8,196.0,0.82,24.4,48.0,2.76,0.799,1.01,0.81,48.0,0.615,carbonate
2020-01-23 02:00:00,32.93,200.0,1.48,20.6,48.0,3.11,0.9,0.97,0.9,48.0,0.614,oxide
2020-01-23 04:00:00,52.0,187.0,1.39,19.2,48.0,3.59,0.649,1.29,0.93,48.0,0.54,carbonate
2020-01-23 06:00:00,35.43,184.0,1.39,16.0,48.0,2.03,0.9,1.1,1.19,48.0,0.711,silicate
2020-01-23 08:00:00,52.0,195.0,0.92,21.8,48.0,3.15,0.666,1.23,0.95,48.0,0.544,carbonate
2020-01-23 10:00:00,34.84,189.0,1.1,19.8,48.0,2.6,0.9,1.03,0.92,48.0,0.694,carbonate
2020-01-23 12:00:00,42.98,197.0,0.88,15.8,48.0,2.71,0.799,1.33,1.13,48.0,0.605,oxide
2020-01-23 14:00:00,40.02,211.0,0.82,20.0,48.0,2.55,0.857,0.8,1.1,48.0,0.617,carbonate
2020-01-23 16:00:00,50.57,193.0,0.82,20.0,48.0,1.65,0.741,1.37,1.01,48.0,0.567,oxide
2020-01-23 18:00:00,43.09,193.0,0.85,22.0,48.0,0.86,0.9,1.25,1.04,48.0,0.74,silicate
2020-01-23 20:00:00,52.0,214.0,1.47,23.9,48.0,2.78,0.68,0.8,0.99,48.0,0.441,oxide
2020-01-23 22:00:00,45.43,210.0,0.92,21.8,48.0,3.7,0.715,1.34,0.9,48.0,0.543,oxide
2020-01-24 00:00:00,40.24,193.0,1.09,19.5,48.0,2.6,0.85,0.83,0.95,48.0,0.556,oxide
2020-01-24 02:00:00,40.16,216.0,1.46,23.8,48.0,1.67,0.9,1.06,0.94,48.0,0.701,carbonate
2020-01-24 04:00:00,27.8,195.0,1.36,21.0,48.0,1.31,0.9,0.89,0.92,48.0,0.6,oxide
2020-01-24 06:00:00,37.28,192.0,1.15,20.5,48.0,2.56,0.9,1.46,0.86,48.0,0.784,carbonate
2020-01-24 08:00:00,41.67,202.0,1.34,23.2,48.0,2.61,0.826,1.0,0.93,48.0,0.569,oxide
2020-01-24 10:00:00,52.0,206.0,1.07,16.7,48.0,2.14,0.704,1.36,1.18,48.0,0.597,carbonate
2020-01-24 12:00:00,44.41,205.0,1.1,24.6,48.0,2.43,0.793,1.09,0.91,48.0,0.624,silicate
2020-01-24 14:00:00,52.0,211.0,1.09,19.9,48.0,1.45,0.73,1.05,0.85,48.0,0.51,oxide
2020-01-24 16:00:00,48.21,211.0,1.0,20.9,48.0,1.97,0.76,1.42,0.99,48.0,0.589,oxide
2020-01-24 18:00:00,44.5,196.0,0.98,23.4,48.0,3.34,0.745,1.23,1.19,48.0,0.548,oxide
2020-01-24 20:00:00,44.1,187.0,1.34,20.5,48.0,3.91,0.72,1.21,1.02,48.0,0.527,oxide
2020-01-24 22:00:00,26.8,198.0,1.32,17.4,48.0,1.66,0.9,1.03,1.07,48.0,0.625,oxide
2020-01-25 00:00:00,45.15,219.0,1.2,24.6,48.0,1.61,0.823,1.4,1.03,48.0,0.705,silicate
2020-01-25 02:00:00,45.42,213.0,1.41,20.7,48.0,2.14,0.793,1.11,0.97,48.0,0.564,oxide
2020-01-25 04:00:00,30.89,215.0,1.09,23.0,48.0,1.52,0.9,1.37,1.09,48.0,0.69,oxide
2020-01-25 06:00:00,52.0,206.0,1.2,16.5,48.0,1.04,0.745,1.05,1.13,48.0,0.521,oxide
2020-01-25 08:00:00,36.57,203.0,0.93,17.8,48.0,3.08,0.88,1.37,1.03,48.0,0.749,carbonate
2020-01-25 10:00:00,52.0,185.0,1.33,19.6,48.0,3.15,0.666,0.91,1.19,48.0,0.446,oxide
2020-01-25 12:00:00,43.53,183.0,0.88,18.5,48.0,3.31,0.759,1.2,0.87,48.0,0.555,oxide
2020-01-25 14:00:00,47.26,184.0,1.0,17.3,48.0,2.16,0.765,1.19,0.82,48.0,0.557,oxide
2020-01-25 16:00:00,36.78,205.0,1.39,18.9,48.0,3.29,0.861,1.32,0.95,48.0,0.722,carbonate
2020-01-25 18:00:00,36.17,206.0,1.05,20.6,48.0,2.28,0.9,1.08,0.82,48.0,0.635,oxide
2020-01-25 20:00:00,52.0,200.0,1.03,17.2,48.0,2.46,0.692,1.37,1.11,48.0,0.529,oxide
2020-01-25 22:00:00,52.0,218.0,1.04,24.3,48.0,3.28,0.661,1.46,0.83,48.0,0.576,carbonate
2020-01-26 00:00:00,25.76,209.0,1.5,20.9,48.0,2.66,0.9,1.19,1.1,48.0,0.729,carbonate
2020-01-26 02:00:00,52.0,218.0,1.09,16.3,48.0,3.52,0.652,1.02,0.95,48.0,0.451,oxide
2020-01-26 04:00:00,47.82,180.0,0.93,15.9,48.0,3.86,0.681,0.83,0.93,48.0,0.496,silicate
2020-01-26 06:00:00,30.09,207.0,1.46,19.5,48.0,1.18,0.9,1.01,1.17,48.0,0.691,silicate
2020-01-26 08:00:00,40.93,193.0,1.43,19.4,48.0,2.02,0.874,1.24,0.84,48.0,0.718,carbonate
2020-01-26 10:00:00,40.56,218.0,0.96,20.9,48.0,2.27,0.865,1.1,0.81,48.0,0.614,oxide
2020-01-26 12:00:00,40.82,183.0,1.15,21.2,48.0,2.39,0.853,1.28,1.03,48.0,0.708,carbonate
2020-01-26 14:00:00,52.0,184.0,0.85,18.1,48.0,1.04,0.745,1.23,1.0,48.0,0.548,oxide
2020-01-26 16:00:00,52.0,184.0,1.17,17.3,48.0,2.85,0.677,1.03,1.13,48.0,0.524,silicate
2020-01-26 18:00:00,26.37,187.0,1.43,19.8,48.0,1.53,0.9,1.47,1.04,48.0,0.708,oxide
2020-01-26 20:00:00,52.0,183.0,1.13,23.9,48.0,2.59,0.687,0.87,1.17,48.0,0.505,silicate
2020-01-26 22:00:00,22.76,200.0,1.25,18.9,48.0,1.94,0.9,1.26,0.95,48.0,0.668,oxide
2020-01-27 00:00:00,39.77,185.0,1.49,18.7,48.0,3.34,0.81,1.26,1.05,48.0,0.668,carbonate
2020-01-27 02:00:00,32.09,183.0,1.36,17.5,48.0,2.21,0.9,0.86,0.8,48.0,0.66,carbonate
2020-01-27 04:00:00,49.33,181.0,0.88,18.4,48.0,1.76,0.753,0.85,0.92,48.0,0.496,oxide
2020-01-27 06:00:00,39.4,204.0,1.43,18.9,48.0,1.83,0.9,1.0,0.85,48.0,0.689,carbonate
2020-01-27 08:00:00,33.89,214.0,1.35,24.4,48.0,2.66,0.9,0.9,1.09,48.0,0.601,oxide
2020-01-27 10:00:00,34.15,208.0,1.42,18.7,48.0,2.55,0.9,0.99,1.08,48.0,0.618,oxide
2020-01-27 12:00:00,23.7,204.0,0.82,24.4,48.0,1.69,0.9,1.13,0.94,48.0,0.716,carbonate
2020-01-27 14:00:00,21.24,184.0,1.25,18.0,48.0,1.22,0.9,1.08,1.06,48.0,0.635,oxide
2020-01-27 16:00:00,37.38,201.0,0.9,15.7,48.0,1.74,0.9,1.0,0.85,48.0,0.62,oxide
2020-01-27 18:00:00,52.0,199.0,0.84,16.4,48.0,1.46,0.73,0.86,1.05,48.0,0.482,oxide
2020-01-27 20:00:00,52.0,218.0,0.81,18.7,48.0,2.4,0.694,1.32,0.86,48.0,0.582,carbonate
2020-01-27 22:00:00,51.97,213.0,1.07,21.5,48.0,2.52,0.69,1.43,0.91,48.0,0.537,oxide
2020-01-28 00:00:00,31.93,185.0,1.31,19.4,48.0,3.26,0.9,1.23,0.99,48.0,0.662,oxide
2020-01-28 02:00:00,33.81,202.0,1.32,20.2,48.0,2.74,0.9,0.9,0.91,48.0,0.669,carbonate
2020-01-28 04:00:00,52.0,186.0,0.83,19.6,48.0,1.04,0.745,1.1,1.09,48.0,0.588,carbonate
2020-01-28 06:00:00,38.73,188.0,1.24,18.0,48.0,2.46,0.886,1.45,0.85,48.0,0.77,carbonate
2020-01-28 08:00:00,26.56,216.0,1.1,15.2,48.0,2.9,0.9,1.17,1.06,48.0,0.652,oxide
2020-01-28 10:00:00,35.57,219.0,1.11,20.6,48.0,3.5,0.865,1.17,0.97,48.0,0.696,silicate
2020-01-28 12:00:00,31.68,191.0,0.99,24.8,48.0,2.08,0.9,0.91,0.95,48.0,0.671,carbonate
2020-01-28 14:00:00,29.9,187.0,0.85,21.7,48.0,1.12,0.9,1.32,0.85,48.0,0.754,carbonate
2020-01-28 16:00:00,42.8,182.0,0.86,20.2,48.0,3.53,0.757,0.99,1.03,48.0,0.52,oxide
2020-01-28 18:00:00,52.0,187.0,1.39,20.1,48.0,2.32,0.697,0.97,0.92,48.0,0.529,carbonate
2020-01-28 20:00:00,34.39,204.0,1.04,24.4,48.0,1.57,0.9,0.91,1.17,48.0,0.604,oxide
2020-01-28 22:00:00,41.68,214.0,0.95,20.6,48.0,3.15,0.794,1.1,0.95,48.0,0.625,carbonate
2020-01-29 00:00:00,52.0,182.0,0.87,17.9,48.0,2.42,0.693,1.11,0.86,48.0,0.548,carbonate
2020-01-29 02:00:00,33.36,208.0,1.16,20.7,48.0,1.71,0.9,0.97,0.99,48.0,0.683,carbonate
2020-01-29 04:00:00,39.51,193.0,1.23,24.3,48.0,2.37,0.878,1.31,0.81,48.0,0.734,carbonate
2020-01-29 06:00:00,24.08,206.0,1.36,16.9,48.0,1.95,0.9,1.43,0.94,48.0,0.778,carbonate
2020-01-29 08:00:00,52.0,187.0,1.12,15.2,48.0,1.53,0.727,1.12,1.02,48.0,0.577,carbonate
2020-01-29 10:00:00,52.0,181.0,1.42,20.4,48.0,1.23,0.738,1.04,0.94,48.0,0.572,silicate
2020-01-29 12:00:00,52.0,190.0,1.01,17.1,48.0,2.07,0.706,1.23,1.01,48.0,0.578,silicate
2020-01-29 14:00:00,51.42,200.0,0.93,19.9,48.0,1.67,0.729,1.32,1.03,48.0,0.612,carbonate
2020-01-29 16:00:00,49.47,205.0,0.93,17.2,48.0,0.99,0.784,1.0,1.07,48.0,0.54,oxide
2020-01-29 18:00:00,39.16,219.0,1.34,16.8,48.0,3.04,0.84,1.04,0.81,48.0,0.65,carbonate
2020-01-29 20:00:00,38.91,205.0,1.3,20.5,48.0,3.19,0.833,1.43,0.95,48.0,0.721,carbonate
2020-01-29 22:00:00,51.73,186.0,1.19,16.8,48.0,3.02,0.674,1.04,1.07,48.0,0.469,oxide
2020-01-30 00:00:00,32.5,184.0,1.33,23.5,48.0,2.38,0.9,0.93,1.2,48.0,0.606,oxide
2020-01-30 02:00:00,52.0,201.0,1.34,18.0,48.0,3.24,0.663,0.95,1.07,48.0,0.449,oxide
2020-01-30 04:00:00,28.26,207.0,1.18,19.7,48.0,1.48,0.9,0.98,1.03,48.0,0.617,oxide
2020-01-30 06:00:00,32.58,206.0,1.33,22.1,48.0,1.45,0.9,1.01,1.1,48.0,0.622,oxide
2020-01-30 08:00:00,49.36,180.0,1.06,21.7,48.0,3.68,0.673,1.47,1.13,48.0,0.588,carbonate
2020-01-30 10:00:00,32.44,203.0,1.33,20.6,48.0,1.68,0.9,0.93,0.86,48.0,0.676,carbonate
2020-01-30 12:00:00,44.99,219.0,1.3,21.6,48.0,2.5,0.781,1.29,1.18,48.0,0.584,oxide
2020-01-30 14:00:00,28.6,199.0,1.44,20.5,48.0,2.12,0.9,1.33,0.81,48.0,0.757,carbonate
2020-01-30 16:00:00,46.93,191.0,0.94,21.5,48.0,3.35,0.714,1.26,1.02,48.0,0.589,carbonate
2020-01-30 18:00:00,44.07,209.0,1.36,19.7,48.0,3.0,0.768,1.13,0.91,48.0,0.611,carbonate
2020-01-30 20:00:00,52.0,201.0,1.09,23.2,48.0,1.04,0.745,1.37,1.16,48.0,0.633,carbonate
2020-01-30 22:00:00,48.68,195.0,1.27,19.4,48.0,1.49,0.774,1.19,1.15,48.0,0.627,carbonate
2020-01-31 00:00:00,20.15,207.0,0.87,20.7,48.0,1.34,0.9,1.05,1.08,48.0,0.629,oxide
2020-01-31 02:00:00,40.95,197.0,1.25,16.0,48.0,2.33,0.854,0.98,1.19,48.0,0.651,carbonate
2020-01-31 04:00:00,43.75,217.0,1.35,18.4,48.0,2.17,0.817,1.06,1.09,48.0,0.573,oxide
2020-01-31 06:00:00,52.0,199.0,1.05,21.2,48.0,3.6,0.649,1.08,0.82,48.0,0.509,carbonate
2020-01-31 08:00:00,48.79,213.0,1.25,20.7,48.0,1.57,0.769,1.16,1.17,48.0,0.555,oxide
2020-01-31 10:00:00,35.34,185.0,0.98,21.2,48.0,1.51,0.9,0.85,0.95,48.0,0.592,oxide
2020-01-31 12:00:00,40.73,193.0,0.93,16.2,48.0,0.81,0.9,0.89,0.88,48.0,0.599,oxide
2020-01-31 14:00:00,40.92,198.0,1.37,21.1,48.0,2.11,0.869,1.48,1.02,48.0,0.761,carbonate
2020-01-31 16:00:00,44.87,181.0,1.13,17.5,48.0,2.28,0.794,1.38,0.88,48.0,0.609,oxide
2020-01-31 18:00:00,41.02,198.0,1.21,19.3,48.0,0.82,0.9,1.35,1.14,48.0,0.761,carbonate
2020-01-31 20:00:00,48.65,187.0,0.86,20.7,48.0,1.28,0.784,0.9,1.18,48.0,0.523,oxide
2020-01-31 22:00:00,52.0,205.0,1.17,17.2,48.0,2.8,0.679,0.8,1.14,48.0,0.49,carbonate
2020-02-01 00:00:00,26.87,189.0,1.13,24.7,48.0,2.51,0.9,1.18,1.12,48.0,0.726,carbonate
2020-02-01 02:00:00,24.9,204.0,1.23,16.5,48.0,1.35,0.9,1.47,1.05,48.0,0.786,carbonate
2020-02-01 04:00:00,34.18,211.0,0.91,15.6,48.0,2.07,0.9,1.42,1.07,48.0,0.698,oxide
2020-02-01 06:00:00,38.81,214.0,1.38,24.6,48.0,3.02,0.847,1.43,0.84,48.0,0.731,carbonate
2020-02-01 08:00:00,37.69,186.0,1.45,24.3,48.0,3.19,0.854,1.0,1.14,48.0,0.588,oxide
2020-02-01 10:00:00,40.66,213.0,0.92,21.6,48.0,1.43,0.9,1.49,0.92,48.0,0.711,oxide
2020-02-01 12:00:00,45.33,192.0,1.37,17.8,48.0,3.1,0.746,1.37,1.14,48.0,0.634,carbonate
2020-02-01 14:00:00,36.27,207.0,1.39,21.5,48.0,1.28,0.9,1.39,0.94,48.0,0.693,oxide
2020-02-01 16:00:00,47.03,211.0,1.07,23.9,48.0,2.77,0.74,1.02,0.86,48.0,0.57,carbonate
2020-02-01 18:00:00,49.96,204.0,1.21,20.3,48.0,3.44,0.676,0.8,1.09,48.0,0.487,carbonate
2020-02-01 20:00:00,46.53,207.0,0.96,18.4,48.0,1.62,0.8,1.21,1.15,48.0,0.65,carbonate
2020-02-01 22:00:00,47.56,185.0,1.28,18.7,48.0,4.83,0.64,1.19,0.89,48.0,0.466,oxide
2020-02-02 00:00:00,46.06,219.0,0.92,23.1,48.0,1.14,0.831,1.36,0.8,48.0,0.633,oxide
2020-02-02 02:00:00,22.69,200.0,1.37,16.1,48.0,1.43,0.9,1.43,1.01,48.0,0.777,carbonate
2020-02-02 04:00:00,37.32,211.0,1.14,18.0,48.0,1.17,0.9,1.46,0.94,48.0,0.783,carbonate
2020-02-02 06:00:00,34.93,206.0,1.29,23.7,48.0,2.69,0.9,0.84,1.05,48.0,0.657,carbonate
2020-02-02 08:00:00,40.41,184.0,0.87,23.7,48.0,2.83,0.833,0.97,0.92,48.0,0.633,carbonate
2020-02-02 10:00:00,37.84,187.0,1.26,16.2,48.0,0.96,0.9,1.5,1.1,48.0,0.713,oxide
2020-02-02 12:00:00,42.12,216.0,1.06,18.0,48.0,2.81,0.807,1.05,0.9,48.0,0.565,oxide
2020-02-02 14:00:00,41.41,212.0,1.32,17.4,48.0,3.1,0.801,0.81,1.12,48.0,0.52,oxide
2020-02-02 16:00:00,52.0,182.0,1.39,17.7,48.0,2.73,0.682,1.09,0.92,48.0,0.536,silicate
2020-02-02 18:00:00,42.78,200.0,1.11,17.8,48.0,2.11,0.836,1.45,0.99,48.0,0.727,carbonate
2020-02-02 20:00:00,23.1,203.0,1.19,24.2,48.0,2.0,0.9,0.93,0.88,48.0,0.675,carbonate
2020-02-02 22:00:00,33.08,202.0,1.39,20.2,48.0,2.58,0.9,1.46,0.84,48.0,0.785,carbonate
2020-02-03 00:00:00,48.95,198.0,1.36,24.8,48.0,0.98,0.792,0.93,0.85,48.0,0.594,silicate
2020-02-03 02:00:00,52.0,186.0,1.11,23.3,48.0,4.17,0.627,0.88,0.85,48.0,0.416,oxide
2020-02-03 04:00:00,24.76,200.0,1.07,15.2,48.0,1.44,0.9,0.83,1.1,48.0,0.588,oxide
2020-02-03 06:00:00,44.25,191.0,1.0,15.8,48.0,0.89,0.876,1.16,0.86,48.0,0.633,oxide
2020-02-03 08:00:00,52.0,182.0,1.0,15.4,48.0,1.04,0.745,1.49,1.02,48.0,0.655,silicate
2020-02-03 10:00:00,36.69,190.0,1.1,18.0,48.0,2.32,0.9,0.98,0.87,48.0,0.684,carbonate
2020-02-03 12:00:00,36.76,214.0,0.91,16.9,48.0,1.08,0.9,1.39,1.11,48.0,0.692,oxide
2020-02-03 14:00:00,52.0,200.0,0.89,22.9,48.0,1.94,0.712,1.13,0.97,48.0,0.566,carbonate
2020-02-03 16:00:00,26.85,180.0,1.09,22.1,48.0,2.35,0.9,0.86,0.85,48.0,0.594,oxide
2020-02-03 18:00:00,52.0,212.0,1.06,18.5,48.0,1.82,0.716,1.29,1.02,48.0,0.596,carbonate
2020-02-03 20:00:00,35.17,196.0,0.8,22.2,48.0,1.78,0.9,0.96,0.8,48.0,0.681,silicate
2020-02-03 22:00:00,26.66,200.0,0.85,24.6,48.0,2.06,0.9,0.9,0.96,48.0,0.603,oxide
2020-02-04 00:00:00,36.86,187.0,1.3,23.5,48.0,2.72,0.9,1.01,1.18,48.0,0.623,oxide
2020-02-04 02:00:00,27.46,196.0,1.22,21.3,48.0,2.11,0.9,0.84,0.99,48.0,0.591,oxide
2020-02-04 04:00:00,42.64,185.0,1.21,23.1,48.0,2.94,0.792,1.45,1.15,48.0,0.62,oxide
2020-02-04 06:00:00,25.94,194.0,1.28,20.8,48.0,1.29,0.9,0.98,0.89,48.0,0.616,oxide
2020-02-04 08:00:00,29.11,217.0,1.46,24.7,48.0,1.85,0.9,1.46,0.9,48.0,0.706,oxide
2020-02-04 10:00:00,43.3,184.0,1.14,15.8,48.0,2.31,0.816,1.02,1.01,48.0,0.566,oxide
2020-02-04 12:00:00,52.0,182.0,0.85,17.0,48.0,3.07,0.669,0.88,1.05,48.0,0.494,carbonate
2020-02-04 14:00:00,37.51,196.0,0.93,23.2,48.0,2.25,0.9,1.21,1.11,48.0,0.659,oxide
2020-02-04 16:00:00,33.35,190.0,0.81,20.3,48.0,0.83,0.9,1.36,1.19,48.0,0.763,carbonate
2020-02-04 18:00:00,40.18,205.0,1.34,21.2,48.0,1.08,0.9,1.49,1.1,48.0,0.791,silicate
2020-02-04 20:00:00,41.21,203.0,1.07,17.3,48.0,2.98,0.811,1.24,0.8,48.0,0.598,oxide
2020-02-04 22:00:00,49.21,206.0,1.1,21.3,48.0,1.34,0.773,0.91,0.86,48.0,0.575,carbonate
2020-02-05 00:00:00,31.69,193.0,1.13,24.8,48.0,1.33,0.9,1.1,0.84,48.0,0.709,carbonate
2020-02-05 02:00:00,46.2,202.0,1.43,15.4,48.0,1.7,0.802,0.86,1.08,48.0,0.529,oxide
2020-02-05 04:00:00,52.0,198.0,1.33,22.7,48.0,1.46,0.73,1.33,0.87,48.0,0.552,oxide
2020-02-05 06:00:00,22.54,207.0,1.09,24.9,48.0,1.38,0.9,0.98,1.01,48.0,0.617,oxide
2020-02-05 08:00:00,36.83,211.0,1.31,18.8,48.0,2.63,0.9,1.46,1.02,48.0,0.705,oxide
2020-02-05 10:00:00,51.16,192.0,1.22,21.0,48.0,2.04,0.718,0.81,0.88,48.0,0.518,carbonate
2020-02-05 12:00:00,31.29,195.0,1.46,15.0,48.0,2.31,0.9,1.02,1.07,48.0,0.624,oxide
2020-02-05 14:00:00,45.79,194.0,1.29,17.4,48.0,0.99,0.843,1.19,1.03,48.0,0.613,oxide
2020-02-05 16:00:00,43.35,197.0,1.34,21.8,48.0,3.4,0.756,0.91,1.06,48.0,0.507,oxide
2020-02-05 18:00:00,38.91,194.0,0.96,23.5,48.0,1.09,0.9,1.45,0.81,48.0,0.704,oxide
2020-02-05 20:00:00,23.3,185.0,1.31,21.0,48.0,1.97,0.9,1.05,0.84,48.0,0.63,oxide
2020-02-05 22:00:00,31.85,211.0,1.24,18.2,48.0,2.56,0.9,1.06,0.88,48.0,0.631,oxide
2020-02-06 00:00:00,40.11,209.0,0.91,17.7,48.0,1.33,0.9,1.08,0.95,48.0,0.705,carbonate
2020-02-06 02:00:00,44.8,201.0,1.48,23.8,48.0,2.84,0.766,0.99,0.98,48.0,0.526,oxide
2020-02-06 04:00:00,26.24,212.0,1.44,16.1,48.0,2.75,0.9,1.38,0.98,48.0,0.767,carbonate
2020-02-06 06:00:00,45.1,192.0,0.86,22.5,48.0,0.9,0.859,1.11,1.17,48.0,0.68,silicate
2020-02-06 08:00:00,42.85,183.0,1.4,21.8,48.0,2.28,0.826,1.37,1.18,48.0,0.633,oxide
2020-02-06 10:00:00,40.02,181.0,1.42,20.8,48.0,0.88,0.9,1.08,0.86,48.0,0.706,silicate
2020-02-06 12:00:00,36.41,211.0,1.34,24.1,48.0,2.88,0.899,0.98,0.82,48.0,0.684,silicate
2020-02-06 14:00:00,25.27,198.0,1.3,17.6,48.0,1.88,0.9,1.43,1.05,48.0,0.699,oxide
2020-02-06 16:00:00,44.24,217.0,0.99,16.6,48.0,3.09,0.761,1.05,0.95,48.0,0.591,silicate
2020-02-06 18:00:00,39.57,213.0,1.49,24.3,48.0,3.07,0.831,1.37,0.88,48.0,0.707,silicate
2020-02-06 20:00:00,32.61,219.0,0.85,24.9,48.0,2.54,0.9,1.15,0.85,48.0,0.649,oxide
2020-02-06 22:00:00,28.23,198.0,1.48,23.2,48.0,2.22,0.9,0.84,0.98,48.0,0.655,carbonate
2020-02-07 00:00:00,52.0,190.0,1.19,18.9,48.0,1.04,0.745,1.41,1.12,48.0,0.576,oxide
2020-02-07 02:00:00,41.24,207.0,1.33,22.9,48.0,0.91,0.9,0.85,0.88,48.0,0.593,oxide
2020-02-07 04:00:00,35.48,182.0,1.15,23.6,48.0,2.29,0.9,1.44,1.2,48.0,0.701,oxide
2020-02-07 06:00:00,48.75,195.0,0.89,19.9,48.0,1.95,0.753,1.45,0.89,48.0,0.589,oxide
2020-02-07 08:00:00,44.5,187.0,1.37,24.1,48.0,2.99,0.763,1.29,1.0,48.0,0.635,carbonate
2020-02-07 10:00:00,51.77,211.0,1.12,21.1,48.0,1.29,0.739,1.32,1.07,48.0,0.558,oxide
