timestamp,mn_grade_pct,fe_content_pct,siO2_content_pct,al2O3_content_pct,p_content_pct,moisture_pct,p80_mm,work_index_kwh_t,specific_gravity,ore_type
2022-10-20 00:00:00,59.92,0.02,0.01,6.31,0.261,10.0,10.3,22.0,4.45,silicate
2020-01-16 12:00:00,44.49,4.47,1.24,5.71,0.071,6.2,19.7,22.0,4.12,carbonate
2024-06-24 18:00:00,48.51,3.21,0.44,5.94,0.197,6.6,27.0,22.0,4.26,silicate
2023-12-18 12:00:00,44.13,4.98,1.49,7.11,0.105,5.5,13.9,22.0,4.04,oxide
2024-12-23 06:00:00,57.94,0.67,0.19,6.4,0.167,7.4,13.3,22.0,4.46,carbonate
2026-02-26 06:00:00,44.13,4.77,1.21,7.38,0.072,9.9,17.1,22.0,4.04,oxide
2024-04-28 12:00:00,77.71,-6.25,-2.36,5.01,0.265,8.9,17.6,22.0,4.84,oxide
2023-10-09 06:00:00,59.42,0.18,0.03,6.88,0.241,5.5,12.2,22.0,4.43,silicate
2020-03-22 06:00:00,44.13,4.41,0.7,5.61,0.196,8.8,11.6,22.0,4.26,oxide
2020-04-08 06:00:00,77.71,-5.23,-1.56,6.29,0.097,9.6,16.1,22.0,4.59,oxide
2024-04-09 18:00:00,77.71,-5.72,-0.65,6.28,0.07,7.4,15.5,22.0,4.66,silicate
2023-05-15 18:00:00,77.71,-6.13,-0.91,6.94,0.087,6.9,5.0,22.0,4.85,oxide
2022-11-03 12:00:00,60.89,-0.28,-0.05,5.0,0.137,9.0,10.7,22.0,4.39,oxide
2020-10-17 06:00:00,77.71,-5.55,-2.32,5.37,0.099,5.9,14.7,22.0,4.63,silicate
2022-08-17 18:00:00,56.49,1.06,0.19,7.04,0.231,8.0,19.0,22.0,4.39,carbonate
2021-11-02 00:00:00,68.56,-2.83,-0.86,7.08,0.135,6.0,9.5,22.0,4.58,oxide
2021-06-15 12:00:00,44.13,4.57,1.65,6.76,0.088,7.3,15.5,22.0,4.15,oxide
2022-01-21 06:00:00,44.13,5.53,1.3,7.24,0.152,7.2,14.6,22.0,4.12,oxide
2024-07-12 06:00:00,77.71,-6.09,-1.67,5.15,0.224,7.1,22.0,22.0,4.74,oxide
2023-05-21 12:00:00,49.66,3.5,0.66,6.42,0.134,7.5,10.7,22.0,4.19,silicate
2025-06-28 18:00:00,46.62,4.84,0.97,5.06,0.057,5.2,19.8,22.0,4.02,carbonate
2025-09-15 00:00:00,46.34,3.9,1.57,7.53,0.184,6.0,15.5,22.0,4.23,carbonate
2020-01-26 12:00:00,55.94,1.37,0.32,7.08,0.181,5.8,13.8,22.0,4.47,carbonate
2025-01-18 06:00:00,74.43,-5.09,-1.4,7.85,0.189,6.3,14.6,22.0,4.63,carbonate
2024-02-15 00:00:00,56.36,1.22,0.17,7.72,0.276,10.0,9.3,22.0,4.4,carbonate
2020-12-01 00:00:00,65.06,-1.6,-0.33,7.15,0.162,6.4,38.9,22.0,4.43,carbonate
2026-10-29 00:00:00,77.71,-5.53,-1.4,6.06,0.064,6.0,26.5,22.0,4.76,silicate
2021-11-19 06:00:00,59.26,0.25,0.09,6.85,0.293,8.0,21.6,22.0,4.5,oxide
2022-08-18 00:00:00,51.56,2.43,0.57,6.5,0.29,8.2,22.2,22.0,4.14,oxide
2020-06-20 00:00:00,44.13,5.61,1.22,7.02,0.169,7.9,19.3,22.0,3.91,oxide
2020-09-25 06:00:00,44.13,4.36,0.97,8.0,0.125,8.2,7.4,22.0,4.19,oxide
2025-12-17 18:00:00,54.13,2.11,0.6,5.12,0.226,6.4,13.9,22.0,4.28,carbonate
2025-06-23 12:00:00,58.88,0.31,0.07,6.68,0.213,6.0,12.9,22.0,4.38,carbonate
2022-11-28 12:00:00,77.71,-6.42,-2.02,5.04,0.177,9.9,10.3,22.0,4.73,oxide
2022-11-14 06:00:00,44.13,4.73,1.47,5.26,0.069,9.4,15.1,22.0,4.01,oxide
2023-10-28 00:00:00,77.71,-5.91,-1.39,6.83,0.064,5.9,9.6,22.0,4.81,carbonate
2021-04-26 00:00:00,77.71,-6.17,-2.18,7.06,0.157,5.2,10.1,22.0,4.8,oxide
2021-12-15 12:00:00,77.71,-6.14,-0.98,7.25,0.054,7.3,11.2,22.0,4.73,carbonate
2023-02-18 18:00:00,77.71,-6.1,-0.84,6.78,0.262,7.7,19.1,22.0,4.69,oxide
2024-03-25 12:00:00,44.13,5.78,1.44,6.13,0.156,6.6,36.1,22.0,3.87,oxide
2021-03-20 12:00:00,54.51,1.96,0.42,7.66,0.14,8.8,20.9,22.0,4.17,oxide
2022-12-05 06:00:00,46.39,3.79,0.67,5.96,0.175,5.4,14.0,22.0,4.3,oxide
2022-05-23 12:00:00,72.28,-4.02,-1.26,7.66,0.103,8.5,20.2,22.0,4.52,carbonate
2021-12-01 12:00:00,68.86,-2.41,-0.43,7.23,0.28,9.2,18.5,22.0,4.63,oxide
2024-09-26 06:00:00,51.31,2.97,1.13,7.43,0.203,9.0,23.3,22.0,4.28,carbonate
2022-02-23 00:00:00,77.71,-5.49,-1.49,7.55,0.275,6.1,7.8,22.0,4.69,oxide
2023-11-08 18:00:00,77.71,-6.04,-1.19,6.41,0.193,9.8,7.7,22.0,4.86,silicate
2022-12-17 06:00:00,77.71,-4.89,-1.89,5.5,0.074,8.5,21.2,22.0,4.86,carbonate
2026-06-20 12:00:00,58.85,0.42,0.09,7.99,0.111,6.9,27.0,22.0,4.4,oxide
2022-03-19 00:00:00,44.96,4.5,0.99,6.54,0.131,7.8,27.5,22.0,4.16,carbonate
2021-06-10 12:00:00,47.32,4.44,0.48,5.39,0.185,7.7,15.1,22.0,4.31,silicate
2024-09-05 12:00:00,52.13,2.73,0.64,6.98,0.077,5.8,24.8,22.0,4.5,oxide
2020-09-06 06:00:00,75.14,-5.37,-1.8,6.08,0.124,5.3,19.8,22.0,4.72,oxide
2026-03-15 18:00:00,48.95,4.04,1.0,5.07,0.096,5.3,10.1,22.0,4.05,oxide
2023-10-25 00:00:00,55.92,1.33,0.49,6.05,0.291,9.4,11.1,22.0,4.22,carbonate
2025-09-10 12:00:00,48.4,4.05,0.58,6.22,0.244,7.9,12.1,22.0,4.28,carbonate
2025-10-14 00:00:00,47.53,3.84,1.6,6.25,0.119,9.6,20.8,22.0,4.16,oxide
2026-07-15 06:00:00,44.13,5.41,1.63,7.31,0.258,5.5,12.3,22.0,3.93,carbonate
2025-01-20 12:00:00,56.39,1.23,0.13,6.31,0.202,8.5,10.0,22.0,4.41,oxide
2021-07-23 18:00:00,71.23,-3.49,-1.42,6.3,0.188,7.1,15.2,22.0,4.68,carbonate
2021-05-02 12:00:00,44.13,5.47,1.07,7.43,0.216,7.6,7.6,22.0,4.05,carbonate
2021-09-14 18:00:00,50.41,2.88,0.96,6.71,0.149,8.8,14.6,22.0,3.97,oxide
2020-07-05 00:00:00,72.42,-3.36,-1.54,5.66,0.259,8.9,11.3,22.0,4.75,silicate
2026-07-01 12:00:00,46.96,4.12,0.98,7.96,0.062,9.3,7.4,22.0,4.16,oxide
2025-03-11 12:00:00,45.39,4.54,1.75,7.41,0.144,6.1,8.6,22.0,4.04,oxide
2022-05-04 12:00:00,44.13,5.14,0.62,5.63,0.121,5.4,8.9,22.0,4.02,oxide
2023-12-24 06:00:00,48.16,4.33,1.54,5.69,0.26,9.1,13.3,22.0,4.07,carbonate
2020-05-31 06:00:00,77.71,-5.79,-2.0,7.28,0.21,8.7,11.6,22.0,4.65,oxide
2025-07-13 12:00:00,52.9,2.53,0.26,5.45,0.158,8.6,13.6,22.0,4.34,oxide
2024-09-04 18:00:00,44.13,4.84,1.71,6.74,0.245,9.6,13.6,22.0,4.2,oxide
2025-12-12 12:00:00,72.26,-3.35,-1.32,5.72,0.112,8.5,7.0,22.0,4.8,oxide
2020-01-28 00:00:00,66.98,-1.99,-0.58,7.78,0.134,6.5,24.0,22.0,4.69,carbonate
2021-08-02 06:00:00,51.52,2.65,0.98,5.88,0.22,7.8,7.1,22.0,4.18,oxide
2022-03-22 18:00:00,49.76,3.15,1.25,6.3,0.127,8.4,18.7,22.0,4.28,oxide
2022-05-06 00:00:00,44.13,5.33,1.36,5.43,0.128,7.1,15.7,22.0,4.08,carbonate
2022-01-03 00:00:00,47.48,3.77,0.58,5.27,0.237,9.8,14.7,22.0,4.4,carbonate
2024-06-16 00:00:00,49.34,3.73,0.42,6.3,0.114,9.4,15.2,22.0,4.12,carbonate
2022-02-22 06:00:00,77.71,-5.21,-1.47,5.42,0.076,7.9,10.3,22.0,4.84,carbonate
2023-03-30 00:00:00,48.9,3.82,0.92,5.08,0.083,8.8,10.5,22.0,4.33,carbonate
2025-05-23 00:00:00,51.9,2.64,0.94,6.51,0.206,7.2,8.4,22.0,4.14,carbonate
2025-02-04 12:00:00,77.71,-5.73,-1.57,5.52,0.153,5.3,19.7,22.0,4.74,oxide
2020-04-29 06:00:00,68.07,-2.74,-0.73,5.0,0.146,9.0,18.0,22.0,4.6,oxide
2024-11-12 12:00:00,46.22,4.12,1.19,6.39,0.263,9.3,13.8,22.0,4.0,carbonate
2021-07-06 18:00:00,74.33,-3.87,-0.49,5.66,0.06,6.1,25.1,22.0,4.74,carbonate
2024-06-06 18:00:00,74.58,-4.7,-1.18,6.5,0.247,8.6,18.0,22.0,4.73,silicate
2026-02-03 12:00:00,46.25,3.91,1.63,6.83,0.163,7.6,13.0,22.0,4.0,oxide
2023-09-05 00:00:00,44.62,4.94,0.55,7.7,0.104,6.6,14.5,22.0,4.25,silicate
2022-12-16 18:00:00,44.89,4.74,0.55,5.89,0.13,8.1,7.7,21.2,4.13,carbonate
2022-10-17 06:00:00,50.28,2.77,0.41,7.97,0.129,8.3,16.4,22.0,4.18,carbonate
2025-12-05 06:00:00,44.13,5.67,0.71,6.79,0.128,6.3,21.3,22.0,3.95,carbonate
2020-01-12 12:00:00,54.0,1.67,0.23,6.71,0.12,6.7,5.7,22.0,4.19,carbonate
2024-07-06 18:00:00,77.71,-4.98,-0.63,6.5,0.083,8.4,7.4,22.0,4.72,carbonate
2022-10-02 06:00:00,44.13,5.01,1.81,7.21,0.256,8.3,9.5,22.0,4.07,carbonate
2026-04-24 18:00:00,44.13,4.33,1.45,6.97,0.212,6.1,9.1,22.0,4.25,oxide
2026-07-20 06:00:00,55.31,1.68,0.25,5.6,0.189,8.6,11.5,22.0,4.25,oxide
2021-07-25 00:00:00,53.94,2.09,0.32,6.42,0.143,7.0,7.9,22.0,4.06,carbonate
2021-01-30 12:00:00,45.71,3.95,1.3,6.2,0.111,9.9,23.5,22.0,4.18,oxide
2021-01-01 06:00:00,73.97,-4.38,-1.49,7.84,0.114,8.4,21.3,22.0,4.62,oxide
2024-02-18 12:00:00,77.71,-5.33,-0.91,6.72,0.16,6.5,10.4,22.0,4.86,oxide
2024-12-28 06:00:00,46.23,3.94,0.57,6.54,0.056,5.9,12.4,22.0,4.1,carbonate
2024-04-19 12:00:00,77.71,-6.44,-1.65,5.26,0.137,9.1,11.0,22.0,4.76,oxide
2024-01-31 18:00:00,77.71,-5.7,-2.07,5.49,0.139,8.9,8.3,22.0,4.78,oxide
2023-04-15 18:00:00,50.14,2.95,1.29,7.87,0.185,9.2,27.6,22.0,4.18,oxide
2023-02-26 12:00:00,63.27,-0.91,-0.41,6.74,0.199,5.3,14.9,22.0,4.48,carbonate
2023-06-08 00:00:00,44.13,5.17,1.15,5.06,0.095,8.4,9.8,22.0,4.12,carbonate
2023-10-17 00:00:00,77.71,-5.7,-0.86,6.88,0.212,6.4,9.3,22.0,4.9,carbonate
2024-10-25 18:00:00,49.03,3.44,1.09,5.86,0.066,6.6,28.0,22.0,4.29,oxide
2025-01-21 12:00:00,77.71,-6.34,-1.62,6.32,0.157,6.4,7.6,22.0,4.57,oxide
2023-09-02 00:00:00,61.15,-0.4,-0.08,5.64,0.276,6.4,8.6,22.0,4.21,oxide
2025-07-11 00:00:00,51.5,3.0,0.45,5.27,0.254,8.3,19.2,22.0,4.33,carbonate
2026-07-04 12:00:00,59.79,0.07,0.02,5.68,0.119,9.6,12.5,22.0,4.46,oxide
2022-04-26 18:00:00,63.47,-1.19,-0.19,7.19,0.235,7.2,31.7,22.0,4.5,carbonate
2026-02-05 12:00:00,47.62,4.01,1.07,5.05,0.261,6.5,20.2,22.0,4.15,oxide
2023-09-13 00:00:00,48.02,4.23,1.54,6.55,0.282,7.9,6.7,22.0,4.25,carbonate
2026-05-28 12:00:00,55.07,1.57,0.19,6.14,0.263,8.3,23.5,22.0,4.25,oxide
2023-05-13 12:00:00,44.13,4.4,0.84,5.85,0.232,5.1,10.4,22.0,4.07,oxide
2020-09-20 12:00:00,52.56,2.15,0.44,6.73,0.207,7.7,15.8,22.0,4.32,oxide
2025-02-01 12:00:00,54.15,1.74,0.26,6.97,0.284,9.1,15.4,22.0,4.2,carbonate
2024-09-09 00:00:00,62.6,-0.93,-0.24,7.45,0.157,5.4,11.5,22.0,4.27,oxide
2020-02-15 12:00:00,44.96,4.35,1.57,5.69,0.099,9.7,7.5,22.0,4.06,carbonate
2020-04-13 18:00:00,49.53,3.53,0.74,5.35,0.104,9.3,10.4,22.0,4.18,carbonate
2025-12-16 06:00:00,75.66,-4.3,-0.69,5.87,0.084,7.9,10.0,22.0,4.65,carbonate
2024-07-08 00:00:00,44.13,5.27,1.31,5.51,0.232,6.1,9.1,22.0,4.05,oxide
2020-11-22 12:00:00,62.53,-0.87,-0.15,7.55,0.23,9.5,10.1,22.0,4.43,oxide
2025-02-06 00:00:00,45.07,5.02,1.02,7.22,0.218,7.7,11.5,22.0,4.0,carbonate
2022-04-15 18:00:00,77.71,-5.32,-2.08,6.96,0.236,8.3,12.7,22.0,4.73,carbonate
2021-12-05 18:00:00,44.13,4.35,1.26,5.62,0.146,9.3,7.2,22.0,4.06,oxide
2025-06-14 00:00:00,52.43,2.66,0.34,5.45,0.103,6.0,11.3,22.0,4.1,carbonate
2023-03-20 12:00:00,64.39,-1.49,-0.38,7.82,0.106,6.2,16.6,22.0,4.42,oxide
2026-05-14 18:00:00,44.13,5.2,0.69,5.39,0.102,5.4,15.8,22.0,4.09,silicate
2026-08-15 00:00:00,45.56,4.4,1.8,7.51,0.274,9.0,20.1,22.0,4.01,carbonate
2024-06-30 18:00:00,44.13,5.71,0.84,6.83,0.155,7.7,20.2,22.0,4.31,carbonate
2025-04-05 00:00:00,77.71,-5.2,-1.97,5.66,0.088,6.2,18.5,22.0,4.68,oxide
2025-07-26 06:00:00,77.71,-6.3,-0.64,5.45,0.241,9.0,8.4,22.0,4.74,oxide
2020-11-18 00:00:00,44.53,4.25,1.46,5.49,0.217,5.1,22.6,22.0,4.08,oxide
2024-04-05 12:00:00,44.13,4.71,1.61,7.24,0.054,9.6,14.5,22.0,4.07,carbonate
2024-10-12 06:00:00,52.49,2.18,0.29,5.22,0.267,7.5,21.1,22.0,4.31,oxide
2023-12-31 12:00:00,44.13,5.1,1.32,6.97,0.148,7.6,11.2,22.0,3.98,oxide
2021-08-09 00:00:00,44.13,5.79,1.59,7.78,0.291,9.6,15.5,22.0,4.01,oxide
2022-12-15 06:00:00,77.71,-4.74,-2.09,5.77,0.086,7.1,8.9,22.0,4.73,oxide
2020-06-09 12:00:00,57.35,0.79,0.1,7.93,0.221,7.3,18.0,22.0,4.39,oxide
2021-07-30 18:00:00,58.68,0.42,0.06,7.33,0.075,7.9,13.3,22.0,4.25,carbonate
2024-09-20 18:00:00,44.13,5.38,1.11,5.85,0.139,10.0,13.5,22.0,4.24,carbonate
2021-11-19 12:00:00,60.64,-0.18,-0.08,6.94,0.065,7.5,23.9,22.0,4.41,oxide
2021-05-22 12:00:00,77.71,-5.08,-2.03,7.41,0.237,5.8,12.4,22.0,4.75,oxide
2025-12-23 12:00:00,44.13,4.38,2.05,5.59,0.118,9.0,9.2,22.0,4.22,carbonate
2022-12-24 06:00:00,44.13,4.7,1.69,7.24,0.061,8.2,10.9,22.0,4.02,oxide
2021-05-12 18:00:00,77.71,-6.47,-0.8,6.74,0.179,8.5,17.4,22.0,4.79,oxide
2024-12-31 06:00:00,44.13,5.61,2.11,6.96,0.063,6.5,14.9,22.0,4.04,silicate
2020-11-27 06:00:00,44.13,4.81,2.06,7.79,0.141,5.2,7.9,22.0,4.08,oxide
2023-11-28 18:00:00,45.44,4.83,1.91,6.41,0.091,6.9,8.9,22.0,4.13,oxide
2026-02-03 00:00:00,59.87,0.04,0.02,7.76,0.214,5.3,14.2,22.0,4.61,oxide
2021-09-25 06:00:00,47.06,4.12,1.04,7.74,0.249,8.4,18.9,22.0,4.14,carbonate
2026-09-28 12:00:00,51.18,2.55,0.85,7.19,0.265,9.0,9.7,22.0,4.04,carbonate
2026-04-13 18:00:00,54.04,1.99,0.61,7.34,0.111,7.8,11.9,22.0,4.3,oxide
2026-07-27 18:00:00,56.25,1.3,0.35,7.39,0.21,5.1,21.2,22.0,4.07,oxide
2021-12-27 18:00:00,44.17,5.13,0.7,6.38,0.21,7.8,18.2,22.0,4.03,oxide
2024-04-18 12:00:00,44.13,4.32,1.42,5.17,0.223,7.6,8.7,22.0,4.19,oxide
2023-01-29 18:00:00,44.13,5.77,1.36,6.05,0.255,9.4,13.3,22.0,4.18,oxide
2021-09-07 00:00:00,63.43,-1.21,-0.21,6.88,0.232,5.2,24.2,22.0,4.46,carbonate
2024-12-13 06:00:00,77.11,-4.74,-1.68,6.95,0.209,9.6,18.1,22.0,4.72,carbonate
2025-03-11 18:00:00,77.71,-5.81,-1.67,5.35,0.215,5.3,19.1,22.0,4.79,oxide
2024-12-07 18:00:00,55.36,1.27,0.16,7.8,0.12,9.2,10.5,22.0,4.24,carbonate
2024-03-01 12:00:00,56.49,1.21,0.19,7.41,0.175,6.1,27.6,22.0,4.35,oxide
2024-03-05 00:00:00,51.98,2.7,0.71,7.15,0.243,6.5,20.0,22.0,4.26,oxide
2021-10-04 18:00:00,44.13,4.26,1.15,7.51,0.299,7.3,19.2,22.0,3.99,oxide
2023-06-01 18:00:00,76.1,-5.77,-1.47,5.67,0.104,5.0,21.3,22.0,4.74,oxide
2023-04-10 06:00:00,67.67,-2.37,-0.41,5.22,0.171,6.5,18.2,22.0,4.48,oxide
2023-11-02 00:00:00,70.3,-3.39,-1.05,5.19,0.247,7.9,21.1,22.0,4.39,oxide
2022-10-02 12:00:00,44.13,5.37,1.45,5.55,0.104,9.8,8.7,22.0,4.17,carbonate
2024-05-26 18:00:00,44.13,5.27,1.3,5.61,0.06,5.0,13.4,22.0,4.09,oxide
2020-05-11 00:00:00,49.31,2.93,0.65,5.99,0.27,6.8,11.6,22.0,4.06,carbonate
2020-05-01 00:00:00,49.41,2.82,0.92,5.63,0.256,7.2,15.6,22.0,3.99,oxide
2022-06-29 18:00:00,61.35,-0.48,-0.13,7.24,0.127,5.3,7.5,22.0,4.51,carbonate
2023-10-15 18:00:00,77.71,-6.17,-1.99,6.35,0.055,5.2,16.4,22.0,4.63,carbonate
2022-03-07 00:00:00,49.06,3.09,0.96,7.8,0.144,5.0,20.7,22.0,4.02,oxide
2020-09-29 18:00:00,61.31,-0.41,-0.05,7.48,0.243,7.6,27.8,22.0,4.38,oxide
2022-06-21 06:00:00,54.74,1.68,0.68,5.31,0.175,6.7,7.1,22.0,4.31,carbonate
2024-08-15 12:00:00,44.13,5.62,0.9,7.58,0.098,5.9,14.6,22.0,4.17,carbonate
2022-01-24 00:00:00,44.13,5.44,1.05,7.22,0.233,5.6,7.3,22.0,4.14,oxide
2023-12-09 00:00:00,77.71,-5.73,-2.05,7.65,0.121,9.9,15.8,22.0,4.7,oxide
2021-12-28 00:00:00,54.17,1.82,0.35,7.86,0.262,8.8,14.9,22.0,4.24,silicate
2021-06-15 06:00:00,73.06,-4.36,-1.05,5.11,0.209,9.7,14.2,22.0,4.65,oxide
2024-12-14 18:00:00,45.97,4.73,0.96,6.54,0.221,5.3,18.7,22.0,4.17,carbonate
2025-07-02 18:00:00,77.71,-5.52,-1.58,7.97,0.245,5.1,6.7,22.0,4.59,carbonate
2023-11-22 12:00:00,77.71,-4.83,-2.07,6.7,0.251,9.5,5.4,22.0,4.72,silicate
2025-09-27 18:00:00,69.29,-2.99,-1.23,7.02,0.266,6.4,6.1,22.0,4.54,carbonate
2025-09-20 18:00:00,51.9,2.64,0.95,6.49,0.142,7.6,33.6,22.0,4.16,oxide
2020-07-12 18:00:00,44.13,5.43,1.87,7.39,0.168,5.3,12.7,22.0,4.17,carbonate
2023-09-20 18:00:00,51.59,2.28,0.9,5.67,0.241,7.1,7.2,22.0,4.35,carbonate
2021-02-13 18:00:00,45.01,4.28,1.3,7.03,0.06,5.5,42.6,22.0,4.15,oxide
2020-03-30 00:00:00,61.66,-0.53,-0.12,5.76,0.206,7.5,15.1,22.0,4.48,oxide
2023-05-25 06:00:00,45.52,5.13,0.88,6.67,0.203,7.7,20.5,22.0,4.11,oxide
2022-10-03 00:00:00,50.58,3.25,1.11,7.23,0.224,8.5,14.6,22.0,4.23,carbonate
2026-08-24 06:00:00,44.91,4.4,1.28,5.5,0.123,5.0,9.9,22.0,4.18,oxide
2024-02-04 00:00:00,45.95,3.95,1.54,5.67,0.182,7.2,10.2,22.0,4.26,oxide
2026-02-15 12:00:00,66.58,-1.77,-0.52,6.73,0.082,6.3,19.2,22.0,4.56,oxide
2023-02-16 00:00:00,77.71,-5.1,-2.25,5.5,0.266,8.5,27.7,22.0,4.69,oxide
2023-10-04 00:00:00,50.08,3.35,0.43,6.47,0.154,6.7,8.9,22.0,4.32,oxide
2026-03-01 12:00:00,58.34,0.5,0.22,5.75,0.233,6.2,12.6,22.0,4.38,oxide
2020-09-22 00:00:00,77.71,-5.06,-1.23,7.04,0.237,7.4,14.1,22.0,4.89,carbonate
2021-05-25 18:00:00,64.9,-1.33,-0.22,7.22,0.114,5.3,11.8,22.0,4.34,oxide
2025-01-20 00:00:00,57.54,0.8,0.22,7.91,0.115,7.1,8.4,22.0,4.31,oxide
2025-09-23 18:00:00,47.11,3.75,1.25,6.29,0.06,6.4,14.5,22.0,4.1,carbonate
2020-04-08 18:00:00,53.86,2.24,0.59,6.28,0.074,7.5,18.1,22.0,4.28,carbonate
2024-06-28 00:00:00,56.61,0.96,0.15,5.34,0.243,9.9,10.8,22.0,4.3,carbonate
2025-08-28 06:00:00,58.47,0.52,0.06,6.52,0.077,9.8,12.0,22.0,4.41,oxide
2022-11-16 18:00:00,46.35,4.87,0.73,7.73,0.104,5.4,13.1,22.0,4.05,oxide
2020-12-22 06:00:00,44.13,5.77,1.25,6.51,0.111,9.6,15.9,22.0,4.12,silicate
2023-08-04 06:00:00,61.75,-0.63,-0.17,6.45,0.07,9.9,8.0,22.0,4.57,carbonate
2025-11-02 12:00:00,47.59,4.21,0.74,7.32,0.067,5.6,18.9,22.0,4.12,oxide
2023-07-04 12:00:00,57.39,0.93,0.24,7.2,0.177,7.1,22.5,22.0,4.33,oxide
2020-01-19 12:00:00,44.13,5.01,1.58,7.74,0.16,8.6,13.6,22.0,4.16,oxide
2026-01-22 18:00:00,50.81,2.55,0.43,5.35,0.225,9.4,19.1,22.0,4.32,oxide
2025-03-15 12:00:00,71.72,-3.6,-0.67,5.21,0.09,5.9,9.7,22.0,4.72,oxide
2021-01-11 00:00:00,58.91,0.36,0.08,5.49,0.239,6.0,18.4,22.0,4.37,oxide
2024-10-07 12:00:00,52.12,2.42,0.68,6.1,0.152,6.2,10.3,22.0,4.32,oxide
2023-04-08 12:00:00,44.13,5.65,2.08,5.43,0.188,9.8,12.7,22.0,4.14,oxide
2021-08-06 06:00:00,55.7,1.47,0.17,5.12,0.254,5.1,31.2,22.0,4.33,oxide
2024-08-28 00:00:00,47.84,3.41,0.41,6.34,0.228,9.6,16.8,22.0,4.08,oxide
2021-08-26 06:00:00,47.08,4.05,1.69,5.59,0.063,8.7,12.2,22.0,4.05,oxide
2026-06-27 18:00:00,77.71,-5.79,-0.63,7.87,0.267,8.9,12.5,22.0,4.69,oxide
2024-08-16 00:00:00,68.78,-2.78,-0.77,6.51,0.246,7.7,15.5,22.0,4.4,oxide
2020-07-01 06:00:00,49.09,3.43,0.81,5.84,0.204,7.0,17.3,22.0,4.09,oxide
2020-05-31 12:00:00,49.16,3.66,0.5,7.56,0.29,7.2,11.8,22.0,4.25,carbonate
2023-10-22 18:00:00,77.57,-5.72,-1.54,6.72,0.141,6.7,17.1,22.0,4.8,oxide
2021-12-19 06:00:00,52.03,2.37,0.82,5.53,0.084,8.3,12.8,22.0,4.27,oxide
2024-01-30 12:00:00,62.65,-0.95,-0.25,5.01,0.064,6.9,10.2,22.0,4.4,oxide
2024-08-01 12:00:00,44.18,5.74,0.6,7.73,0.177,7.1,14.0,22.0,4.07,oxide
2021-07-27 12:00:00,48.33,4.14,0.92,7.01,0.101,5.5,22.8,22.0,4.06,oxide
2023-08-23 06:00:00,44.13,4.28,1.82,5.79,0.198,9.3,18.1,22.0,4.0,oxide
2021-04-24 06:00:00,51.46,2.58,0.89,5.35,0.074,6.8,9.6,22.0,4.16,silicate
2021-05-23 00:00:00,71.52,-4.22,-1.29,5.02,0.223,7.4,19.1,22.0,4.8,carbonate
2020-10-25 00:00:00,51.77,2.45,0.29,6.0,0.148,8.9,16.4,22.0,4.07,oxide
2023-08-12 00:00:00,44.13,4.86,0.59,6.0,0.2,7.2,14.4,22.0,4.11,oxide
2023-11-07 12:00:00,68.41,-2.94,-0.74,6.04,0.069,9.1,15.9,22.0,4.59,oxide
2020-01-26 18:00:00,48.74,3.69,0.83,6.97,0.205,8.9,20.9,22.0,4.32,oxide
2021-08-21 18:00:00,44.13,4.61,0.96,6.47,0.076,7.0,14.5,22.0,3.98,carbonate
2020-08-02 12:00:00,52.53,2.61,0.69,6.7,0.248,7.7,13.5,22.0,4.33,carbonate
2020-04-23 18:00:00,48.88,3.58,0.6,6.67,0.116,9.4,11.7,22.0,4.05,carbonate
2023-10-05 18:00:00,44.13,5.47,0.97,6.73,0.276,6.5,15.6,22.0,4.05,oxide
2023-04-13 00:00:00,59.9,0.03,0.01,6.65,0.173,9.1,12.3,22.0,4.39,oxide
2024-11-23 12:00:00,55.23,1.72,0.29,5.89,0.229,7.3,27.5,22.0,4.07,carbonate
2025-04-09 12:00:00,50.91,2.53,1.07,6.5,0.138,5.0,13.3,22.0,4.25,carbonate
2022-03-23 00:00:00,66.41,-1.88,-0.59,5.35,0.145,5.7,26.6,22.0,4.48,carbonate
2020-10-14 12:00:00,46.05,4.63,1.42,6.07,0.287,7.5,12.5,22.0,4.27,oxide
2020-12-16 00:00:00,45.29,5.1,1.88,5.09,0.281,8.3,18.7,22.0,4.03,oxide
2023-12-01 00:00:00,54.43,1.89,0.37,6.32,0.108,5.8,29.7,22.0,4.33,oxide
2023-09-19 06:00:00,44.13,5.74,0.88,7.93,0.105,9.8,19.4,22.0,4.09,carbonate
2021-06-30 18:00:00,57.23,0.98,0.16,6.08,0.294,9.9,11.5,22.0,4.49,oxide
2026-05-07 00:00:00,45.92,3.91,0.97,6.82,0.292,7.7,23.9,22.0,4.16,oxide
2025-10-03 12:00:00,59.33,0.18,0.07,5.32,0.069,9.6,13.0,22.0,4.5,oxide
2022-02-27 12:00:00,45.4,5.05,1.5,5.78,0.11,6.5,9.6,22.0,3.9,oxide
2026-02-14 06:00:00,59.32,0.24,0.05,5.36,0.118,6.5,10.6,22.0,4.42,carbonate
2024-05-23 18:00:00,57.88,0.75,0.1,6.28,0.154,7.0,27.2,22.0,4.63,carbonate
2021-11-01 12:00:00,56.17,1.03,0.39,6.82,0.129,9.1,14.5,22.0,4.31,oxide
2021-05-16 18:00:00,48.52,3.1,0.87,6.52,0.27,9.0,10.6,22.0,4.17,oxide
