timestamp,jig_id,jig_health_score,jig_wear_rate_pct,feed_grade_pct,stroke_length_mm,stroke_frequency_spm,water_flow_m3h_m2,bed_height_mm,hutch_water_m3h,concentrate_grade_pct,tailings_grade_pct,jig_recovery,separation_efficiency,feed_size_mm,ore_type
2020-01-20 04:00:00,jig_01,59.8,51.7,38.39,17.6,230.0,3.3,180.0,1.81,48.0,7.391,0.4,0.45,11.5,carbonate
2020-01-20 06:30:00,jig_03,82.4,16.0,38.15,17.2,161.0,3.24,164.0,1.68,48.0,1.603,0.771,0.88,22.5,carbonate
2020-01-20 09:00:00,jig_04,58.9,45.0,42.45,15.7,242.0,2.83,267.0,1.35,48.0,8.128,0.4,0.453,9.5,carbonate
2020-01-20 11:30:00,jig_03,73.4,38.6,44.11,19.9,206.0,3.47,250.0,1.16,48.0,8.492,0.4,0.45,13.1,carbonate
2020-01-20 14:00:00,jig_04,73.7,30.0,45.12,22.4,187.0,3.18,169.0,1.22,48.0,6.104,0.476,0.613,10.0,oxide
2020-01-20 16:30:00,jig_02,91.9,0.0,48.75,18.7,200.0,2.16,267.0,1.2,48.0,5.829,0.539,0.658,20.3,oxide
2020-01-20 19:00:00,jig_04,91.7,8.5,39.6,24.6,161.0,2.2,291.0,1.51,48.0,7.622,0.4,0.45,10.9,carbonate
2020-01-20 21:30:00,jig_03,71.6,46.8,39.72,23.4,213.0,3.07,218.0,1.81,48.0,7.647,0.4,0.45,12.6,oxide
2020-01-21 00:00:00,jig_04,60.3,60.7,40.96,23.6,219.0,3.07,274.0,1.17,48.0,1.72,0.694,0.88,22.8,oxide
2020-01-21 02:30:00,jig_02,90.3,0.0,43.06,24.3,218.0,3.54,237.0,1.98,48.0,8.049,0.4,0.466,11.0,oxide
2020-01-21 05:00:00,jig_01,88.4,7.9,39.45,20.7,157.0,3.05,191.0,2.26,48.0,5.36,0.449,0.612,15.9,carbonate
2020-01-21 07:30:00,jig_01,86.5,0.0,45.29,16.9,244.0,3.25,160.0,1.4,48.0,8.567,0.4,0.46,16.2,oxide
2020-01-21 10:00:00,jig_04,91.2,5.7,39.3,22.8,230.0,2.34,198.0,2.22,48.0,5.659,0.438,0.589,9.6,carbonate
2020-01-21 12:30:00,jig_04,75.0,26.1,38.23,19.9,232.0,3.05,235.0,1.99,48.0,6.206,0.473,0.536,17.5,carbonate
2020-01-21 15:00:00,jig_02,71.3,27.9,42.21,22.3,155.0,3.85,161.0,1.99,48.0,8.126,0.4,0.45,11.4,oxide
2020-01-21 17:30:00,jig_01,82.7,22.9,42.99,21.5,240.0,3.94,225.0,1.68,48.0,8.276,0.405,0.45,12.2,oxide
2020-01-21 20:00:00,jig_04,96.2,0.0,38.85,17.3,179.0,2.67,274.0,1.57,48.0,6.946,0.4,0.489,12.4,oxide
2020-01-21 22:30:00,jig_02,83.8,40.3,48.35,15.5,217.0,3.81,192.0,1.49,48.0,2.031,0.71,0.88,24.8,silicate
2020-01-22 01:00:00,jig_02,52.3,27.8,35.94,24.0,240.0,2.32,285.0,1.07,46.74,5.002,0.541,0.602,22.2,oxide
2020-01-22 03:30:00,jig_03,92.2,21.9,45.78,21.1,247.0,2.86,150.0,1.01,48.0,5.746,0.565,0.641,21.5,carbonate
2020-01-22 06:00:00,jig_01,94.2,11.0,40.59,20.3,160.0,2.87,281.0,2.42,48.0,7.761,0.4,0.454,11.0,oxide
2020-01-22 08:30:00,jig_04,94.8,7.8,40.31,20.6,159.0,3.8,281.0,1.73,48.0,7.218,0.447,0.488,10.1,carbonate
2020-01-22 11:00:00,jig_03,68.8,30.3,39.31,15.4,186.0,2.58,170.0,2.05,48.0,7.567,0.4,0.45,9.2,oxide
2020-01-22 13:30:00,jig_01,89.3,0.0,41.18,23.8,244.0,2.43,171.0,1.42,48.0,4.288,0.622,0.702,24.1,carbonate
2020-01-22 16:00:00,jig_02,63.2,17.9,48.09,18.7,200.0,2.49,198.0,1.53,48.0,5.058,0.609,0.7,22.8,oxide
2020-01-22 18:30:00,jig_04,98.5,16.3,47.05,19.7,207.0,3.71,183.0,2.13,48.0,7.881,0.419,0.521,14.2,oxide
2020-01-22 21:00:00,jig_01,67.7,30.5,40.71,19.4,211.0,2.3,240.0,1.38,48.0,4.636,0.514,0.675,24.1,carbonate
2020-01-22 23:30:00,jig_02,85.0,8.0,44.01,23.3,151.0,3.39,169.0,1.23,48.0,8.473,0.4,0.45,9.0,oxide
2020-01-23 02:00:00,jig_04,89.0,8.8,39.43,17.7,189.0,3.37,296.0,2.41,48.0,7.591,0.405,0.45,12.0,oxide
2020-01-23 04:30:00,jig_03,69.8,36.8,46.12,23.0,214.0,3.56,292.0,2.38,48.0,8.312,0.401,0.485,12.6,oxide
2020-01-23 07:00:00,jig_04,88.2,21.6,41.77,20.5,165.0,2.23,227.0,2.45,48.0,8.041,0.4,0.45,10.1,oxide
2020-01-23 09:30:00,jig_04,80.6,18.9,40.63,21.4,201.0,3.46,196.0,2.34,48.0,6.456,0.502,0.546,11.0,silicate
2020-01-23 12:00:00,jig_01,54.7,40.9,43.28,22.5,244.0,3.67,297.0,2.08,48.0,2.939,0.634,0.806,24.0,oxide
2020-01-23 14:30:00,jig_02,64.6,29.8,36.81,24.3,185.0,2.08,166.0,1.07,47.41,5.76,0.428,0.553,10.4,oxide
2020-01-23 17:00:00,jig_01,88.1,0.2,40.42,23.4,197.0,3.08,296.0,2.11,48.0,4.143,0.585,0.707,23.0,oxide
2020-01-23 19:30:00,jig_02,97.4,0.0,46.41,18.8,189.0,3.67,161.0,1.33,48.0,8.934,0.4,0.45,10.9,carbonate
2020-01-23 22:00:00,jig_02,72.0,27.3,48.16,24.3,170.0,2.28,214.0,2.12,48.0,2.322,0.717,0.862,24.5,carbonate
2020-01-24 00:30:00,jig_03,50.6,37.3,36.39,22.8,201.0,3.8,256.0,2.27,47.69,4.557,0.55,0.642,21.9,oxide
2020-01-24 03:00:00,jig_02,70.9,40.7,44.73,16.3,212.0,3.97,165.0,1.47,48.0,8.475,0.4,0.459,13.3,oxide
2020-01-24 05:30:00,jig_02,74.4,23.2,37.2,19.8,194.0,2.42,262.0,1.81,48.0,2.14,0.668,0.836,21.7,oxide
2020-01-24 08:00:00,jig_04,97.3,0.0,43.75,23.7,177.0,3.34,186.0,2.01,48.0,4.188,0.66,0.726,23.3,oxide
2020-01-24 10:30:00,jig_03,66.0,34.0,35.3,24.0,184.0,3.22,255.0,1.7,45.67,5.235,0.537,0.576,14.1,oxide
2020-01-24 13:00:00,jig_03,75.4,23.4,39.31,16.9,156.0,3.9,277.0,1.85,48.0,7.567,0.4,0.45,12.1,oxide
2020-01-24 15:30:00,jig_02,72.4,30.2,43.13,21.7,162.0,2.71,272.0,1.65,48.0,8.302,0.4,0.45,11.2,oxide
2020-01-24 18:00:00,jig_04,56.1,57.3,35.13,20.5,250.0,2.92,182.0,2.42,45.54,5.087,0.449,0.586,18.3,oxide
2020-01-24 20:30:00,jig_03,98.9,16.3,49.45,15.8,192.0,2.24,255.0,1.33,48.0,2.077,0.685,0.88,23.9,oxide
2020-01-24 23:00:00,jig_01,63.7,28.7,44.31,17.1,203.0,3.47,198.0,1.89,48.0,3.669,0.588,0.763,23.9,carbonate
2020-01-25 01:30:00,jig_04,90.4,9.9,44.73,24.0,193.0,2.43,248.0,1.82,48.0,4.516,0.652,0.712,21.9,oxide
2020-01-25 04:00:00,jig_02,76.6,45.3,38.29,20.0,243.0,3.24,242.0,2.04,48.0,7.37,0.413,0.45,10.7,carbonate
2020-01-25 06:30:00,jig_04,88.0,20.3,35.36,24.5,164.0,2.55,228.0,1.68,46.09,4.773,0.563,0.614,12.7,silicate
2020-01-25 09:00:00,jig_01,94.1,1.9,37.74,18.4,173.0,3.32,257.0,1.51,48.0,6.699,0.4,0.493,14.9,carbonate
2020-01-25 11:30:00,jig_02,99.1,7.0,39.29,15.6,221.0,2.5,180.0,2.17,48.0,4.829,0.441,0.649,21.2,carbonate
2020-01-25 14:00:00,jig_01,62.1,26.6,48.19,23.6,213.0,3.05,220.0,1.61,48.0,6.983,0.477,0.586,13.7,silicate
2020-01-25 16:30:00,jig_03,69.5,34.8,36.16,19.2,150.0,3.89,198.0,1.56,45.65,6.96,0.4,0.45,13.3,oxide
2020-01-25 19:00:00,jig_04,96.5,7.0,43.21,24.3,192.0,2.27,164.0,1.97,48.0,5.26,0.512,0.652,19.4,oxide
2020-01-25 21:30:00,jig_03,91.1,17.4,43.58,20.3,197.0,2.18,212.0,1.03,48.0,8.151,0.4,0.466,17.4,carbonate
2020-01-26 00:00:00,jig_01,77.6,38.7,36.81,22.1,239.0,3.07,224.0,1.79,47.4,5.78,0.408,0.551,12.0,oxide
2020-01-26 02:30:00,jig_04,53.5,57.2,49.05,23.2,236.0,3.81,153.0,2.35,48.0,9.323,0.4,0.457,15.2,oxide
2020-01-26 05:00:00,jig_04,61.8,44.8,49.02,19.9,188.0,2.36,283.0,1.58,48.0,8.989,0.4,0.476,23.6,silicate
2020-01-26 07:30:00,jig_01,54.8,55.1,42.31,24.3,192.0,3.83,238.0,2.32,48.0,8.144,0.456,0.45,15.5,oxide
2020-01-26 10:00:00,jig_02,85.2,18.6,43.71,23.9,248.0,3.39,174.0,1.48,48.0,8.414,0.443,0.45,11.6,oxide
2020-01-26 12:30:00,jig_03,96.0,9.5,47.59,16.9,213.0,3.13,227.0,1.17,48.0,5.57,0.543,0.666,15.0,oxide
2020-01-26 15:00:00,jig_02,70.0,47.0,35.74,22.2,222.0,3.47,261.0,1.57,46.69,4.694,0.459,0.625,17.0,oxide
2020-01-26 17:30:00,jig_02,58.5,30.1,45.99,24.8,228.0,3.24,219.0,1.51,48.0,8.853,0.4,0.45,12.8,oxide
2020-01-26 20:00:00,jig_04,58.7,32.2,48.32,18.6,227.0,3.18,235.0,1.32,48.0,7.612,0.605,0.55,12.1,oxide
2020-01-26 22:30:00,jig_03,72.6,17.8,42.8,20.6,178.0,2.14,201.0,1.56,48.0,8.239,0.4,0.45,17.0,oxide
2020-01-27 01:00:00,jig_04,87.9,13.7,38.51,21.8,211.0,2.87,197.0,1.38,48.0,6.521,0.514,0.516,14.8,oxide
2020-01-27 03:30:00,jig_03,68.6,56.7,35.25,23.1,155.0,3.98,209.0,1.42,45.76,5.023,0.44,0.593,17.6,oxide
2020-01-27 06:00:00,jig_03,89.0,7.2,49.26,17.4,247.0,3.51,262.0,1.47,48.0,7.406,0.435,0.57,21.6,carbonate
2020-01-27 08:30:00,jig_03,59.0,33.4,49.76,20.7,197.0,3.44,226.0,2.28,48.0,7.48,0.552,0.57,21.3,oxide
2020-01-27 11:00:00,jig_01,69.2,36.3,36.7,17.3,201.0,2.41,241.0,1.49,48.0,3.708,0.571,0.711,22.1,oxide
2020-01-27 13:30:00,jig_03,91.4,0.0,44.42,15.7,158.0,2.45,225.0,1.84,48.0,8.55,0.402,0.45,9.8,oxide
2020-01-27 16:00:00,jig_04,92.1,5.6,48.43,22.7,224.0,3.72,257.0,2.0,48.0,7.466,0.458,0.56,17.9,oxide
2020-01-27 18:30:00,jig_02,55.5,44.0,37.75,18.8,155.0,3.9,183.0,1.37,48.0,4.81,0.511,0.636,24.6,oxide
2020-01-27 21:00:00,jig_01,59.7,41.2,41.75,24.6,152.0,3.64,185.0,1.79,48.0,6.903,0.4,0.528,22.7,silicate
2020-01-27 23:30:00,jig_02,96.6,9.3,47.85,23.4,180.0,3.12,154.0,2.02,48.0,2.01,0.731,0.88,24.9,oxide
2020-01-28 02:00:00,jig_02,85.6,22.0,37.01,20.7,159.0,2.49,197.0,1.28,47.26,6.368,0.431,0.508,12.8,carbonate
2020-01-28 04:30:00,jig_01,52.4,50.6,45.45,23.3,224.0,3.98,220.0,1.19,48.0,3.413,0.726,0.785,24.4,oxide
2020-01-28 07:00:00,jig_03,96.1,9.5,37.38,16.4,206.0,2.86,212.0,1.2,48.0,4.348,0.615,0.668,20.6,oxide
2020-01-28 09:30:00,jig_04,91.2,20.7,37.78,25.0,234.0,2.97,164.0,2.17,48.0,5.725,0.447,0.567,12.9,silicate
2020-01-28 12:00:00,jig_01,51.2,44.1,43.1,15.9,189.0,3.95,242.0,2.21,48.0,7.833,0.449,0.481,16.7,carbonate
2020-01-28 14:30:00,jig_01,94.4,1.6,36.34,18.7,152.0,3.95,172.0,1.88,48.0,1.756,0.787,0.862,24.4,oxide
2020-01-28 17:00:00,jig_02,59.7,54.2,42.77,22.3,191.0,3.36,159.0,1.26,48.0,4.585,0.553,0.694,23.4,oxide
2020-01-28 19:30:00,jig_02,98.5,0.0,47.22,15.8,179.0,3.91,190.0,2.32,48.0,8.033,0.535,0.514,17.9,oxide
2020-01-28 22:00:00,jig_04,79.7,26.2,41.71,19.3,164.0,3.54,265.0,1.24,48.0,7.795,0.468,0.466,13.0,oxide
2020-01-29 00:30:00,jig_02,82.1,8.2,41.55,20.7,164.0,3.3,200.0,1.74,48.0,4.746,0.556,0.674,20.4,silicate
2020-01-29 03:00:00,jig_04,97.4,0.0,39.14,19.6,160.0,3.44,173.0,1.19,48.0,5.266,0.5,0.616,21.0,oxide
2020-01-29 05:30:00,jig_03,82.6,21.8,36.27,24.2,209.0,3.82,247.0,1.47,45.79,6.982,0.4,0.45,13.1,carbonate
2020-01-29 08:00:00,jig_01,58.0,46.8,36.62,15.6,193.0,2.53,254.0,2.1,46.23,7.049,0.4,0.45,14.2,carbonate
2020-01-29 10:30:00,jig_01,60.3,34.7,49.49,21.9,156.0,2.52,226.0,2.48,48.0,9.526,0.476,0.45,17.7,carbonate
2020-01-29 13:00:00,jig_02,72.0,39.6,45.02,23.1,212.0,3.12,187.0,1.39,48.0,6.246,0.477,0.604,13.8,carbonate
2020-01-29 15:30:00,jig_04,72.2,34.7,45.6,18.1,224.0,2.71,166.0,1.89,48.0,7.517,0.456,0.529,15.4,carbonate
2020-01-29 18:00:00,jig_01,90.6,8.9,36.83,17.8,156.0,3.51,287.0,2.05,46.5,7.089,0.4,0.45,12.3,carbonate
2020-01-29 20:30:00,jig_02,82.0,22.5,43.47,16.1,245.0,2.3,223.0,2.42,48.0,1.826,0.769,0.88,22.1,oxide
2020-01-29 23:00:00,jig_04,58.7,19.5,38.87,23.7,223.0,3.22,273.0,1.34,48.0,7.205,0.406,0.47,12.2,oxide
2020-01-30 01:30:00,jig_02,86.5,10.8,43.71,16.5,183.0,2.19,217.0,2.01,48.0,5.235,0.508,0.658,19.0,oxide
2020-01-30 04:00:00,jig_01,50.6,52.2,45.86,15.3,229.0,2.06,286.0,1.92,48.0,8.828,0.4,0.45,16.0,oxide
2020-01-30 06:30:00,jig_01,50.9,79.4,40.67,19.1,210.0,2.93,223.0,1.07,48.0,6.255,0.443,0.561,8.7,carbonate
2020-01-30 09:00:00,jig_03,64.8,26.7,45.19,16.3,221.0,3.61,277.0,1.99,48.0,8.7,0.4,0.45,17.2,oxide
2020-01-30 11:30:00,jig_02,87.1,5.3,40.14,20.2,243.0,3.29,183.0,2.39,48.0,7.726,0.4,0.45,10.0,oxide
2020-01-30 14:00:00,jig_01,87.8,6.1,35.9,24.8,174.0,2.95,244.0,1.74,45.56,6.594,0.44,0.475,11.8,oxide
2020-01-30 16:30:00,jig_03,91.4,0.0,40.26,18.1,153.0,2.95,169.0,2.29,48.0,7.75,0.4,0.45,16.4,carbonate
2020-01-30 19:00:00,jig_03,62.2,50.4,37.86,21.3,175.0,3.22,192.0,2.1,48.0,5.1,0.494,0.615,22.5,oxide
2020-01-30 21:30:00,jig_02,55.5,36.1,35.17,21.8,197.0,3.57,197.0,1.93,44.4,6.77,0.4,0.45,14.2,carbonate
2020-01-31 00:00:00,jig_03,81.8,22.9,37.72,19.5,199.0,2.71,209.0,1.01,47.95,6.805,0.439,0.485,9.4,carbonate
2020-01-31 02:30:00,jig_03,68.9,32.6,40.32,21.0,181.0,2.55,207.0,1.9,48.0,7.762,0.4,0.45,11.2,oxide
2020-01-31 05:00:00,jig_03,99.1,0.0,48.78,20.4,167.0,3.94,154.0,1.74,48.0,3.72,0.658,0.782,20.5,oxide
2020-01-31 07:30:00,jig_04,72.3,43.7,39.46,18.6,202.0,2.79,160.0,2.33,48.0,7.595,0.461,0.45,9.5,oxide
2020-01-31 10:00:00,jig_02,53.8,49.1,36.07,15.9,200.0,2.44,294.0,1.82,47.8,3.778,0.588,0.701,16.2,oxide
2020-01-31 12:30:00,jig_04,68.1,49.2,44.47,16.3,192.0,3.21,247.0,1.99,48.0,6.34,0.4,0.593,21.6,oxide
2020-01-31 15:00:00,jig_04,87.9,18.6,38.14,18.9,189.0,3.05,276.0,2.23,48.0,6.537,0.4,0.51,16.8,carbonate
2020-01-31 17:30:00,jig_02,91.4,3.3,36.89,23.6,217.0,3.66,251.0,1.71,48.0,4.595,0.604,0.644,15.8,silicate
2020-01-31 20:00:00,jig_04,59.7,45.2,41.66,21.6,184.0,3.09,159.0,1.37,48.0,8.019,0.4,0.45,8.6,carbonate
2020-01-31 22:30:00,jig_02,80.0,16.5,37.33,21.2,225.0,2.85,169.0,1.31,48.0,4.941,0.481,0.622,20.4,carbonate
2020-02-01 01:00:00,jig_04,74.2,38.0,37.46,17.6,161.0,3.88,256.0,1.79,48.0,4.069,0.581,0.69,23.7,carbonate
2020-02-01 03:30:00,jig_02,81.4,39.1,47.73,20.5,201.0,3.94,227.0,1.69,48.0,9.187,0.437,0.45,8.2,silicate
2020-02-01 06:00:00,jig_02,78.0,20.4,35.53,19.7,176.0,2.44,174.0,1.94,46.02,5.213,0.44,0.581,18.9,oxide
2020-02-01 08:30:00,jig_02,85.7,3.3,41.66,20.2,189.0,2.8,196.0,1.58,48.0,6.621,0.439,0.546,18.3,silicate
2020-02-01 11:00:00,jig_01,74.5,27.0,41.81,17.5,183.0,2.21,223.0,2.46,48.0,3.932,0.622,0.731,18.2,oxide
2020-02-01 13:30:00,jig_01,96.7,8.1,37.77,15.5,183.0,2.89,261.0,1.35,48.0,4.078,0.466,0.692,16.8,oxide
2020-02-01 16:00:00,jig_02,83.1,30.1,46.55,15.9,213.0,2.45,250.0,1.56,48.0,8.961,0.4,0.45,8.8,oxide
2020-02-01 18:30:00,jig_04,79.0,24.7,43.89,19.5,239.0,3.88,280.0,2.21,48.0,5.15,0.572,0.665,20.3,oxide
2020-02-01 21:00:00,jig_02,83.2,17.4,42.21,20.8,237.0,2.87,231.0,2.46,48.0,5.009,0.639,0.661,19.0,oxide
2020-02-01 23:30:00,jig_03,84.4,13.6,42.95,22.1,237.0,3.87,198.0,1.9,48.0,5.295,0.53,0.648,21.8,oxide
2020-02-02 02:00:00,jig_03,56.5,50.6,35.68,22.0,161.0,3.33,260.0,1.12,46.11,5.371,0.438,0.57,17.5,oxide
2020-02-02 04:30:00,jig_02,72.6,13.1,42.52,15.8,247.0,3.74,267.0,1.32,48.0,7.297,0.481,0.51,15.0,silicate
2020-02-02 07:00:00,jig_01,97.1,2.4,35.85,24.3,160.0,3.58,281.0,1.63,46.22,5.557,0.592,0.557,17.9,oxide
2020-02-02 09:30:00,jig_01,85.0,15.8,42.81,18.2,240.0,3.45,199.0,1.18,48.0,3.217,0.713,0.785,22.4,oxide
2020-02-02 12:00:00,jig_03,63.1,21.9,37.34,23.3,212.0,2.36,172.0,1.02,47.15,7.189,0.4,0.45,9.9,carbonate
2020-02-02 14:30:00,jig_01,85.5,23.3,37.25,18.5,248.0,2.42,223.0,1.56,48.0,2.254,0.68,0.827,22.0,oxide
2020-02-02 17:00:00,jig_04,96.0,10.3,39.41,21.0,158.0,2.29,219.0,2.47,48.0,2.144,0.687,0.845,23.7,carbonate
2020-02-02 19:30:00,jig_04,91.3,31.7,39.81,22.1,172.0,2.1,242.0,1.66,48.0,3.409,0.582,0.755,17.7,carbonate
2020-02-02 22:00:00,jig_04,85.2,33.3,38.17,15.9,231.0,2.4,277.0,1.98,48.0,3.063,0.564,0.771,24.6,carbonate
2020-02-03 00:30:00,jig_01,61.1,27.2,41.06,18.4,170.0,3.87,196.0,1.44,48.0,7.905,0.402,0.45,8.8,oxide
2020-02-03 03:00:00,jig_03,68.0,35.8,43.71,22.9,152.0,3.73,271.0,1.34,48.0,8.415,0.4,0.45,11.4,silicate
2020-02-03 05:30:00,jig_03,73.7,19.6,36.55,20.5,198.0,3.13,162.0,1.18,46.14,7.035,0.4,0.45,12.1,carbonate
2020-02-03 08:00:00,jig_04,60.1,53.0,40.55,23.1,206.0,2.56,242.0,1.14,48.0,6.285,0.597,0.557,23.5,silicate
2020-02-03 10:30:00,jig_03,66.7,25.4,39.24,17.0,192.0,2.84,275.0,1.92,48.0,7.553,0.4,0.45,11.4,oxide
2020-02-03 13:00:00,jig_04,86.8,20.9,41.71,16.7,242.0,3.82,286.0,1.48,48.0,7.454,0.4,0.489,13.0,oxide
2020-02-03 15:30:00,jig_01,83.5,26.3,47.87,18.5,178.0,2.25,171.0,1.89,48.0,5.629,0.538,0.664,10.1,carbonate
2020-02-03 18:00:00,jig_03,86.3,21.2,38.11,15.2,243.0,3.97,298.0,1.18,48.0,6.254,0.4,0.531,18.3,carbonate
2020-02-03 20:30:00,jig_02,64.5,13.8,48.41,24.4,160.0,3.86,260.0,1.92,48.0,7.545,0.434,0.555,17.9,carbonate
2020-02-03 23:00:00,jig_03,80.9,34.2,38.87,22.0,199.0,3.34,186.0,1.7,48.0,6.801,0.4,0.5,12.2,oxide
2020-02-04 01:30:00,jig_01,73.3,31.7,44.71,19.0,236.0,2.47,268.0,2.41,48.0,5.992,0.55,0.617,22.4,oxide
2020-02-04 04:00:00,jig_03,63.1,36.9,38.63,15.9,188.0,2.83,198.0,1.67,48.0,7.436,0.493,0.45,12.3,oxide
2020-02-04 06:30:00,jig_02,63.4,45.3,44.36,15.9,187.0,2.67,151.0,2.47,48.0,7.866,0.403,0.493,12.3,oxide
2020-02-04 09:00:00,jig_04,94.2,8.5,42.78,22.8,197.0,3.96,188.0,1.7,48.0,6.188,0.511,0.587,13.3,carbonate
2020-02-04 11:30:00,jig_02,69.0,16.4,48.02,20.8,204.0,2.6,162.0,1.74,48.0,7.067,0.497,0.58,19.1,carbonate
2020-02-04 14:00:00,jig_04,56.0,40.0,41.27,20.1,185.0,2.59,226.0,1.19,48.0,3.586,0.583,0.752,23.0,carbonate
2020-02-04 16:30:00,jig_02,64.7,43.2,35.69,19.6,240.0,3.62,210.0,2.48,46.47,4.891,0.572,0.608,19.8,silicate
2020-02-04 19:00:00,jig_03,51.0,59.9,41.12,24.0,231.0,3.04,232.0,2.22,48.0,6.615,0.449,0.54,14.8,oxide
2020-02-04 21:30:00,jig_02,53.7,48.0,45.32,23.6,213.0,3.5,177.0,1.0,48.0,7.503,0.415,0.527,15.2,oxide
2020-02-05 00:00:00,jig_04,69.1,36.1,37.95,22.0,243.0,3.69,245.0,2.22,48.0,3.365,0.677,0.747,23.7,carbonate
2020-02-05 02:30:00,jig_01,61.5,31.5,46.76,17.7,176.0,2.41,290.0,2.0,48.0,8.509,0.4,0.48,10.3,carbonate
2020-02-05 05:00:00,jig_02,54.1,42.2,45.6,20.2,196.0,2.96,169.0,2.14,48.0,7.094,0.461,0.556,15.4,carbonate
2020-02-05 07:30:00,jig_04,71.8,18.9,37.82,23.0,246.0,2.0,250.0,1.49,47.75,7.281,0.43,0.45,12.7,oxide
2020-02-05 10:00:00,jig_03,98.8,1.2,35.07,23.2,210.0,2.94,159.0,2.1,45.98,4.374,0.476,0.644,24.1,oxide
2020-02-05 12:30:00,jig_02,74.5,16.3,35.46,15.9,194.0,3.65,154.0,2.29,44.9,6.649,0.441,0.464,9.5,oxide
2020-02-05 15:00:00,jig_02,75.2,21.0,39.45,20.1,200.0,2.33,293.0,1.7,48.0,5.082,0.559,0.632,23.3,carbonate
2020-02-05 17:30:00,jig_04,82.9,9.7,46.75,17.5,175.0,3.1,235.0,1.2,48.0,6.125,0.449,0.626,21.1,oxide
2020-02-05 20:00:00,jig_04,83.0,20.2,40.12,18.4,162.0,3.18,225.0,1.64,48.0,7.723,0.4,0.45,8.2,oxide
2020-02-05 22:30:00,jig_01,67.7,22.0,36.25,22.5,240.0,2.89,174.0,2.4,45.77,6.979,0.42,0.45,10.1,oxide
2020-02-06 01:00:00,jig_02,73.7,13.5,48.59,20.7,184.0,2.21,203.0,2.04,48.0,5.219,0.495,0.693,17.2,silicate
2020-02-06 03:30:00,jig_04,82.9,20.8,38.74,16.2,215.0,2.47,250.0,1.5,48.0,7.457,0.4,0.45,9.8,carbonate
2020-02-06 06:00:00,jig_01,55.9,40.1,45.11,17.7,236.0,2.98,184.0,2.47,48.0,5.22,0.566,0.669,16.0,oxide
2020-02-06 08:30:00,jig_04,78.3,17.9,44.94,20.3,201.0,3.7,261.0,1.15,48.0,3.465,0.588,0.78,18.2,oxide
2020-02-06 11:00:00,jig_04,60.6,26.5,40.94,16.3,243.0,3.11,265.0,1.71,48.0,4.739,0.533,0.669,24.2,oxide
2020-02-06 13:30:00,jig_01,71.7,23.5,41.38,18.8,235.0,2.85,185.0,2.24,48.0,5.972,0.435,0.588,9.2,oxide
2020-02-06 16:00:00,jig_02,67.3,13.7,38.14,18.7,233.0,3.75,152.0,1.92,48.0,2.352,0.751,0.824,23.5,carbonate
2020-02-06 18:30:00,jig_04,61.5,25.6,35.7,15.4,187.0,3.79,286.0,1.35,45.07,6.873,0.4,0.45,11.2,oxide
2020-02-06 21:00:00,jig_03,92.2,0.0,42.15,15.9,235.0,2.35,277.0,1.93,48.0,3.323,0.573,0.775,20.7,oxide
2020-02-06 23:30:00,jig_02,70.8,18.7,41.49,16.6,172.0,3.75,212.0,2.39,48.0,3.305,0.724,0.772,20.7,oxide
2020-02-07 02:00:00,jig_04,99.1,6.1,42.97,18.2,237.0,2.49,189.0,1.26,48.0,2.432,0.693,0.838,22.1,oxide
2020-02-07 04:30:00,jig_01,65.3,49.0,45.44,24.7,165.0,3.16,252.0,2.44,48.0,8.352,0.4,0.475,13.0,oxide
2020-02-07 07:00:00,jig_01,81.4,19.8,47.4,19.0,185.0,2.25,251.0,1.53,48.0,9.124,0.4,0.45,12.2,oxide
2020-02-07 09:30:00,jig_01,61.2,28.3,43.35,19.6,220.0,3.14,236.0,2.09,48.0,7.39,0.402,0.513,20.9,carbonate
2020-02-07 12:00:00,jig_04,93.5,1.5,39.59,16.0,162.0,3.91,267.0,1.36,48.0,7.622,0.414,0.45,15.8,oxide
2020-02-07 14:30:00,jig_01,61.8,30.5,46.07,16.7,236.0,3.81,231.0,1.4,48.0,8.868,0.4,0.45,15.7,carbonate
2020-02-07 17:00:00,jig_03,50.3,52.0,39.67,17.4,209.0,2.26,197.0,2.18,48.0,7.636,0.4,0.45,14.9,carbonate
2020-02-07 19:30:00,jig_03,60.5,25.1,40.43,17.9,232.0,2.25,211.0,2.34,48.0,6.744,0.41,0.523,8.9,oxide
2020-02-07 22:00:00,jig_01,81.6,27.9,42.29,20.9,192.0,2.04,160.0,1.31,48.0,3.909,0.673,0.736,23.4,oxide
2020-02-08 00:30:00,jig_03,88.5,0.0,43.31,22.7,224.0,3.39,210.0,2.15,48.0,7.001,0.478,0.538,11.9,oxide
2020-02-08 03:00:00,jig_04,89.1,1.8,49.05,22.3,246.0,2.47,284.0,1.26,48.0,4.103,0.605,0.761,24.3,oxide
2020-02-08 05:30:00,jig_04,66.7,29.3,44.55,17.2,236.0,3.89,286.0,1.25,48.0,3.955,0.581,0.746,17.8,oxide
2020-02-08 08:00:00,jig_01,60.7,56.5,41.54,17.5,184.0,3.38,258.0,1.93,48.0,7.997,0.4,0.45,9.4,oxide
2020-02-08 10:30:00,jig_03,51.8,49.0,46.54,17.9,238.0,3.0,270.0,1.92,48.0,7.046,0.511,0.567,17.7,carbonate
